aun,school_name,school_number,high_school,middle_school,elementary_school
122098103,Bedminster El Sch,1053,0,0,1
122098103,Deibler El Sch,1054,0,0,1
122098103,Grasse El Sch,1055,0,0,1
122098103,Patricia A Guth El Sch,1097,0,0,1
122098103,Pennridge Central MS,4681,0,1,0
122098103,Pennridge HS,1100,1,0,0
122098103,Pennridge North MS,7957,0,1,0
122098103,Pennridge South MS,1099,0,1,0
122098103,Sellersville El Sch,1098,0,0,1
122098103,Seylar El Sch,1052,0,0,1
122098103,West Rockhill El Sch,7260,0,0,1
128326303,Penns Manor Area El Sch,7028,0,0,1
128326303,Penns Manor Area JSHS,2345,1,0,0
110147003,Centre Hall-Potter El Sch,1347,0,0,1
110147003,Miles Township El Sch,1346,0,0,1
110147003,Penns Valley Area El and Intrmd Sch,6847,0,0,1
110147003,Penns Valley Area JSHS,6231,1,0,0
122098202,Afton El Sch,7519,0,0,1
122098202,Charles H Boehm MS,7308,0,1,0
122098202,Edgewood El Sch,4853,0,0,1
122098202,Eleanor Roosevelt El Sch,1111,0,0,1
122098202,Fallsington El Sch,7465,0,0,1
122098202,Makefield El Sch,1109,0,0,1
122098202,Manor El Sch,1107,0,0,1
122098202,Oxford Valley El Sch,1106,0,0,1
122098202,Penn Valley El Sch,1101,0,0,1
122098202,Pennsbury HS,4682,1,0,0
122098202,Pennwood MS,1116,0,1,0
122098202,Quarry Hill El Sch,1102,0,0,1
122098202,Walt Disney El Sch,1112,0,0,1
122098202,William Penn MS,1113,0,1,0
127043430,Pennsylvania Cyber CS,7650,1,0,0
115220003,Pennsylvania Distance Learning CS,7821,1,0,0
124150004,Pennsylvania Leadership CS,7819,1,0,0
115227398,Pennsylvania STEAM Academy CS,8485,1,0,0
123460001,Pennsylvania Virtual CS,7687,1,0,0
107657103,Harrison Park El Sch,6185,0,0,1
107657103,Level Green El Sch,6186,0,0,1
107657103,McCullough El Sch,4490,0,0,1
107657103,Penn MS,4492,0,1,0
107657103,Penn Trafford HS,6648,1,0,0
107657103,Sunrise El Sch,6187,0,0,1
107657103,Trafford El Sch,7111,0,0,1
107657103,Trafford MS,6189,0,1,0
126510004,People for People CS,7685,1,0,0
113365303,Paradise El Sch,8037,0,0,1
113365303,Pequea Valley HS,2649,1,0,0
113365303,Pequea Valley Intrmd Sch,6300,0,0,1
113365303,Salisbury El Sch,2648,0,0,1
123466103,Evergreen El Sch,7459,0,0,1
123466103,Perkiomen Valley HS,3328,1,0,0
123466103,Perkiomen Valley MS-East,3326,0,1,0
123466103,Perkiomen Valley MS-West,7794,0,1,0
123466103,Schwenksville El Sch,7766,0,0,1
123466103,Skippack El Sch,7554,0,0,1
123466103,South El Sch,3327,0,0,1
105250001,Perseus House CS of Excellence,7770,1,0,0
101636503,Bower Hill El Sch,7594,0,0,1
101636503,McMurray El Sch,7393,0,0,1
101636503,Peters Twp HS,5083,1,0,0
101636503,Peters Twp MS,8488,0,1,0
101636503,Pleasant Valley El Sch,4255,0,0,1
126513280,Philadelphia Academy CS,7587,1,0,0
126515001,Academy at Palumbo,7904,0,0,1
126515001,Adaire Alexander Sch,7256,0,0,1
126515001,Allen Dr Ethel Sch,5292,0,0,1
126515001,Allen Ethan Sch,3758,0,0,1
126515001,Amy At Martin,6823,0,0,1
126515001,Amy NW,7024,0,0,1
126515001,Anderson Add B Sch,3804,0,0,1
126515001,Arthur Chester A Sch,3805,0,0,1
126515001,Arts Academy at Benjamin Rush,8039,0,0,1
126515001,Bache-Martin Sch,3618,0,0,1
126515001,Baldi C C A MS,6824,0,1,0
126515001,Barry Comm John Sch,8029,0,0,1
126515001,Barton Clara Sch,3732,0,0,1
126515001,Bartram John - Main,3847,0,0,1
126515001,Bethune Mary McLeod Sch,5183,0,0,1
126515001,Blaine James G Sch,3662,0,0,1
126515001,Blankenburg Rudolph Sch,3663,0,0,1
126515001,Bodine William W HS,7070,1,0,0
126515001,Bregy F Amedee Sch,3620,0,0,1
126515001,Bridesburg Sch,3745,0,0,1
126515001,Brown Henry A Sch,3684,0,0,1
126515001,Brown Joseph H Sch,6529,0,0,1
126515001,Bryant William C Sch,3601,0,0,1
126515001,Building 21,8332,0,0,1
126515001,Carnell Laura H Sch,7230,0,0,1
126515001,Carver HS,7023,1,0,0
126515001,Castor Gardens MS,7253,0,1,0
126515001,Catharine Joseph Sch,3602,0,0,1
126515001,Cayuga School,7404,0,0,1
126515001,Central HS,3848,1,0,0
126515001,Childs George W Sch,3622,0,0,1
126515001,Clemente Roberto MS,6767,0,1,0
126515001,Comegys Benjamin B Sch,3782,0,0,1
126515001,Comly Watson Sch,3760,0,0,1
126515001,Constitution HS,7905,1,0,0
126515001,Conwell Russell MS,6525,0,1,0
126515001,Cooke Jay MS,7239,0,1,0
126515001,Cook-Wissahickon Sch,5122,0,0,1
126515001,Cramp William Sch,5123,0,0,1
126515001,Creative and Performing Arts,6996,0,0,1
126515001,Crossan Kennedy C Sch,3762,0,0,1
126515001,Day Anna B Sch,3706,0,0,1
126515001,DeBurgos Bilingual Magnet MS,7175,0,1,0
126515001,Decatur Stephen Sch,4727,0,0,1
126515001,Dick William Sch,3786,0,0,1
126515001,Disston Hamilton Sch,3763,0,0,1
126515001,Dobbins AVT HS,3841,1,0,0
126515001,Dobson James Sch,3726,0,0,1
126515001,Duckrey Tanner Sch,5040,0,0,1
126515001,Dunbar Paul L Sch,3687,0,0,1
126515001,Edison HS/Fareira Skills,3849,1,0,0
126515001,Elkin Lewis Sch,3688,0,0,1
126515001,Ellwood Sch,3738,0,0,1
126515001,Emlen Eleanor C Sch,3709,0,0,1
126515001,Fanny Jackson Coppin Sch,3642,0,0,1
126515001,Farrell Louis H Sch,7235,0,0,1
126515001,Fell D Newlin Sch,7226,0,0,1
126515001,Fels Samuel HS,3816,1,0,0
126515001,Feltonville Intermediate School,3751,0,0,1
126515001,Feltonville Sch of Arts & Sciences,7368,0,0,1
126515001,Finletter Thomas K Sch,3739,0,0,1
126515001,Fitler Academics Plus,6913,0,0,1
126515001,Fitzpatrick Aloysius L Sch,3781,0,0,1
126515001,Forrest Edwin Sch,3764,0,0,1
126515001,Fox Chase Sch,3765,0,0,1
126515001,Frank Anne Sch,3803,0,0,1
126515001,Frankford HS,3850,1,0,0
126515001,Franklin Benjamin HS,3851,1,0,0
126515001,Franklin Benjamin Sch,7231,0,0,1
126515001,Franklin LC,6822,0,0,1
126515001,Franklin S Edmonds Sch,3708,0,0,1
126515001,Furness Horace HS,3818,1,0,0
126515001,Gamp,7664,0,0,1
126515001,Gideon Edward Sch,3625,0,0,1
126515001,Girard Stephen Sch,3776,0,0,1
126515001,Girls HS,3843,1,0,0
126515001,Gloria Casarez El Sch,3800,0,0,1
126515001,Greenberg Joseph Sch,4726,0,0,1
126515001,Greenfield Albert M Sch,5186,0,0,1
126515001,Hackett Horatio B Sch,5120,0,0,1
126515001,Hamilton Andrew Sch,5185,0,0,1
126515001,Harding Warren G MS,7242,0,1,0
126515001,Harrington Avery D Sch,6528,0,0,1
126515001,Hartranft John F Sch,5125,0,0,1
126515001,Henry Charles W Sch,3712,0,0,1
126515001,Heston Edward Sch,5187,0,0,1
126515001,Hill Freedman World Academy,7229,0,0,1
126515001,Holme Thomas Sch,3766,0,0,1
126515001,Hopkinson Francis Sch,3742,0,0,1
126515001,Houston Henry E Sch,3713,0,0,1
126515001,Howe Julia Ward Sch,3743,0,0,1
126515001,Hunter William H Sch,3693,0,0,1
126515001,Jenks Abram Sch,7227,0,0,1
126515001,John B Stetson MS,8507,0,1,0
126515001,John Hancock Demonstration Sch,5041,0,0,1
126515001,John Story Jenks Academy for the Arts an,3714,0,0,1
126515001,Juniata Park Academy,7963,0,0,1
126515001,Kearny Gen Philip Sch,3645,0,0,1
126515001,Kelley William D Sch,3626,0,0,1
126515001,Kelly John B Sch,5294,0,0,1
126515001,Kenderton El Sch,8389,0,0,1
126515001,Kensington Creative & Performing Arts HS,7852,1,0,0
126515001,Kensington Health Sciences,7855,0,0,1
126515001,Kensington HS,8388,1,0,0
126515001,Key Francis Scott Sch,7228,0,0,1
126515001,King Martin Luther HS,6675,1,0,0
126515001,Kirkbride Eliza B Sch,3647,0,0,1
126515001,Lamberton Robert E Sch,3670,0,0,1
126515001,Lankenau HS,7811,1,0,0
126515001,Lawton Henry W Sch,3744,0,0,1
126515001,Lea Henry C Sch,6530,0,0,1
126515001,Lewis C Cassidy Academics Plus Sch,3664,0,0,1
126515001,Lincoln HS,3845,1,0,0
126515001,Lingelbach Anna L Sch,3717,0,0,1
126515001,Locke Alain Sch,4732,0,0,1
126515001,Loesche William H Sch,4961,0,0,1
126515001,Logan James Sch,3718,0,0,1
126515001,Longstreth William C Sch,6533,0,0,1
126515001,Lowell James R Sch,7232,0,0,1
126515001,Ludlow James R Sch,3694,0,0,1
126515001,Marshall John Sch,3797,0,0,1
126515001,Marshall Thurgood,7521,0,0,1
126515001,Mastbaum Jules E AVTS,3842,0,0,1
126515001,Masterman Julia R Sec Sch,3808,0,0,1
126515001,Mayfair Sch,3769,0,0,1
126515001,McCall Gen George A Sch,3648,0,0,1
126515001,McCloskey John F Sch,3719,0,0,1
126515001,McClure Alexander K Sch,6534,0,0,1
126515001,McDaniel Delaplaine Sch,3629,0,0,1
126515001,McKinley William Sch,5293,0,0,1
126515001,McMichael Morton Sch,3611,0,0,1
126515001,Meade Gen George C Sch,3630,0,0,1
126515001,Meredith William M Sch,3649,0,0,1
126515001,Middle Years Alternative,7022,0,0,1
126515001,Mifflin Thomas Sch,3720,0,0,1
126515001,Mitchell El Sch,3798,0,0,1
126515001,Moffet John Sch,3697,0,0,1
126515001,Moore J Hampton Sch,3770,0,0,1
126515001,Morris Robert Sch,4868,0,0,1
126515001,Morrison Andrew J Sch,3749,0,0,1
126515001,Morton Thomas G Sch,6535,0,0,1
126515001,Motivation HS,7815,1,0,0
126515001,Munoz-Marin Luis,7522,0,0,1
126515001,Nebinger George W Sch,3650,0,0,1
126515001,Northeast Community Propel Academy,8493,0,0,1
126515001,Northeast HS,3855,1,0,0
126515001,Olney Charter HS,8508,1,0,0
126515001,Olney El Sch,3750,0,0,1
126515001,Overbrook Edu Ctr,6960,0,0,1
126515001,Overbrook Elementary School,7472,0,0,1
126515001,Overbrook HS,3857,1,0,0
126515001,Parkway Center City Middle College,7782,1,0,0
126515001,Parkway Northwest,6548,0,0,1
126515001,Parkway West,7808,0,0,1
126515001,Patterson John M Sch,3613,0,0,1
126515001,Paul Robeson HS for Human Services,7780,1,0,0
126515001,Peirce Thomas M Sch,3675,0,0,1
126515001,Penn Alexander Sch,7706,0,0,1
126515001,Penn Treaty Sch,8293,0,0,1
126515001,Pennell Joseph Sch,3722,0,0,1
126515001,Penrose Sch,3616,0,0,1
126515001,Philadelphia Learning Academy - North,8385,0,0,1
126515001,Philadelphia Learning Academy - South,8386,0,0,1
126515001,Philadelphia Military Acad at Elverson,7850,0,0,1
126515001,Pollock Robert B Sch,3801,0,0,1
126515001,Potter-Thomas Sch,5121,0,0,1
126515001,Powel Samuel Sch,3783,0,0,1
126515001,Prince Hall,6765,0,0,1
126515001,Randolph A. Philip AVT HS,7813,1,0,0
126515001,Rhawnhurst Sch,3771,0,0,1
126515001,Rhoads James Sch,3614,0,0,1
126515001,Rhodes E Washington Sch,8292,0,0,1
126515001,Richmond Sch,3701,0,0,1
126515001,Roosevelt Theodore MS,8296,0,1,0
126515001,Rowen William Sch,3724,0,0,1
126515001,Roxborough HS,3844,1,0,0
126515001,Samuel Gompers Sch,3668,0,0,1
126515001,Samuel Pennypacker Sch,6539,0,0,1
126515001,Saul W B Agricultural School,3861,0,0,1
126515001,Sayre William L MS,7245,0,1,0
126515001,School of the Future,7903,0,0,1
126515001,Science Leadership Academy,7906,0,0,1
126515001,Science Leadership Academy MS,8387,0,1,0
126515001,Sharswood George Sch,3653,0,0,1
126515001,Shawmont Sch,3725,0,0,1
126515001,Sheppard Isaac Sch,3702,0,0,1
126515001,Solis-Cohen Solomon Sch,3773,0,0,1
126515001,South Philadelphia HS,3859,1,0,0
126515001,Southwark Sch,3654,0,0,1
126515001,Spring Garden Sch,3655,0,0,1
126515001,Spruance Gilbert Sch,7234,0,0,1
126515001,Stanton Edwin M Sch,3635,0,0,1
126515001,Stearne Allen M Sch,4963,0,0,1
126515001,Steel Edward Sch,3727,0,0,1
126515001,Strawberry Mansion HS,7255,1,0,0
126515001,Sullivan James J Sch,3753,0,0,1
126515001,Swenson Arts & Technology HS,7072,1,0,0
126515001,Taggart John H Sch,3657,0,0,1
126515001,Taylor Bayard Sch,3755,0,0,1
126515001,The Linc,8331,0,0,1
126515001,The Science Leadership Academy at Beeber,8330,0,0,1
126515001,The SD of Philadelphia Virtual Academy,8298,0,0,1
126515001,The U School: Innovative Lab,8329,0,0,1
126515001,The Workshop School,8328,0,0,1
126515001,Tilden William T MS,8297,0,1,0
126515001,Vare-Washington El Sch,8294,0,0,1
126515001,Vaux HS: A Big Picture School,8440,1,0,0
126515001,Wagner Gen Louis MS,3835,0,1,0
126515001,Waring Laura W Sch,7225,0,0,1
126515001,Washington George HS,6527,1,0,0
126515001,Washington Grover Jr Sch,7663,0,0,1
126515001,Washington Martha Sch,3615,0,0,1
126515001,Webster Sch,5124,0,0,1
126515001,Welsh John Sch,3703,0,0,1
126515001,West Philadelphia HS,3860,1,0,0
126515001,Widener Memorial Sch,3728,0,0,1
126515001,Willard Frances E Sch,6544,0,0,1
126515001,Wright Richard R Sch,5188,0,0,1
126515001,Ziegler William H Sch,7233,0,0,1
126510009,Philadelphia Electrical & Tech CHS,7737,1,0,0
126510929,Philadelphia Hebrew Public CS,8454,1,0,0
126510016,Philadelphia Montessori CS,7828,1,0,0
126513400,Philadelphia Performing Arts CS,7647,1,0,0
110177003,Osceola Mills El Sch,6239,0,0,1
110177003,Philipsburg El Sch,1555,0,0,1
110177003,Philipsburg-Osceola Area HS,1560,1,0,0
110177003,Philipsburg-Osceola Area MS,8301,0,1,0
124157203,Barkley El Sch,1430,0,0,1
124157203,Manavon El Sch,8395,0,0,1
124157203,Phoenixville Area HS,1426,1,0,0
124157203,Phoenixville Area MS,1425,0,1,0
124157203,Phoenixville Early Learning Ctr,8396,0,0,1
124157203,Schuylkill El Sch,4841,0,0,1
129546003,Pine Grove Area HS,3910,1,0,0
129546003,Pine Grove Area MS,5262,0,1,0
129546003,Pine Grove El Sch,3909,0,0,1
103021003,Eden Hall Upper El Sch,7999,0,0,1
103021003,Hance El Sch,7998,0,0,1
103021003,Pine-Richland HS,315,1,0,0
103021003,Pine-Richland MS,314,0,1,0
103021003,Richland El Sch,7997,0,0,1
103021003,Wexford El Sch,7996,0,0,1
102027451,Academy at Westinghouse,8203,0,0,1
102027451,Pittsburgh Allderdice HS,409,1,0,0
102027451,Pittsburgh Allegheny 6-8,7616,0,0,1
102027451,Pittsburgh Allegheny K-5,7615,0,0,1
102027451,Pittsburgh Arlington K-8,7878,0,0,1
102027451,Pittsburgh Arsenal 6-8,7886,0,0,1
102027451,Pittsburgh Arsenal K-5,7889,0,0,1
102027451,Pittsburgh Banksville K-5,7501,0,0,1
102027451,Pittsburgh Beechwood K-5,6019,0,0,1
102027451,Pittsburgh Brashear HS,6915,1,0,0
102027451,Pittsburgh Brookline K-8,7868,0,0,1
102027451,Pittsburgh CAPA 6-12,8106,0,0,1
102027451,Pittsburgh Carmalt K-8,326,0,0,1
102027451,Pittsburgh Carrick HS,412,1,0,0
102027451,Pittsburgh Chartiers Early Childhood Ctr,7913,0,0,1
102027451,Pittsburgh Classical 6-8,7692,0,0,1
102027451,Pittsburgh Colfax K-8,6022,0,0,1
102027451,Pittsburgh Concord K-5,330,0,0,1
102027451,Pittsburgh Conroy,6811,0,0,1
102027451,Pittsburgh Dilworth K-5,6024,0,0,1
102027451,Pittsburgh Faison K-5,8204,0,0,1
102027451,Pittsburgh Fulton K-5,6026,0,0,1
102027451,Pittsburgh Grandview K-5,400,0,0,1
102027451,Pittsburgh Greenfield K-8,6028,0,0,1
102027451,Pittsburgh King K-8,7880,0,0,1
102027451,Pittsburgh Langley K-8,8255,0,0,1
102027451,Pittsburgh Liberty K-5,6042,0,0,1
102027451,Pittsburgh Lincoln K-5,7870,0,0,1
102027451,Pittsburgh Linden K-5,6044,0,0,1
102027451,Pittsburgh Manchester K-8,7871,0,0,1
102027451,Pittsburgh Mifflin K-8,7881,0,0,1
102027451,Pittsburgh Miller K-5,8108,0,0,1
102027451,Pittsburgh Milliones 6-12,8110,0,0,1
102027451,Pittsburgh Minadeo K-5,363,0,0,1
102027451,Pittsburgh Montessori K-5,351,0,0,1
102027451,Pittsburgh Morrow K-8,365,0,0,1
102027451,Pittsburgh Obama 6-12,8105,0,0,1
102027451,Pittsburgh Oliver,6047,0,0,1
102027451,Pittsburgh Online Academy,8300,0,0,1
102027451,Pittsburgh Perry HS,416,1,0,0
102027451,Pittsburgh Phillips K-5,395,0,0,1
102027451,Pittsburgh Pioneer,6664,0,0,1
102027451,Pittsburgh Roosevelt K -5,7742,0,0,1
102027451,Pittsburgh Schiller 6-8,379,0,0,1
102027451,Pittsburgh Science and Technology Academ,8107,0,0,1
102027451,Pittsburgh South Brook 6-8,7693,0,0,1
102027451,Pittsburgh South Hills 6-8,7888,0,0,1
102027451,Pittsburgh Spring Garden Early Childhood,7916,0,0,1
102027451,Pittsburgh Spring Hill K-5,7362,0,0,1
102027451,Pittsburgh Sterrett 6-8,7039,0,0,1
102027451,Pittsburgh Sunnyside K-8,7884,0,0,1
102027451,Pittsburgh Weil K-8,7876,0,0,1
102027451,Pittsburgh West Liberty K-5,7694,0,0,1
102027451,Pittsburgh Westwood K-8,7877,0,0,1
102027451,Pittsburgh Whittier K-5,7885,0,0,1
102027451,Pittsburgh Woolslair K-5,7502,0,0,1
118406602,Martin F Quinn Pittston Area Primary Ctr,7730,0,0,1
118406602,Pittston Area MS,6385,0,1,0
118406602,Pittston Area SHS,5058,1,0,0
118406602,Pittston City Intrmd Ctr,6622,0,0,1
120455203,Pleasant Valley El Sch,7434,0,0,1
120455203,Pleasant Valley HS,3210,1,0,0
120455203,Pleasant Valley Intrmd Sch,7660,0,0,1
120455203,Pleasant Valley MS,7183,0,1,0
103027503,Holiday Park Intermediate Sch,8354,0,0,1
103027503,O'Block El Sch,427,0,0,1
103027503,Pivik El Sch,7193,0,0,1
103027503,Plum MS,5105,0,1,0
103027503,Plum SHS,435,1,0,0
120455403,Clear Run El Ctr,7482,0,0,1
120455403,Clear Run Intrmd Sch,8236,0,0,1
120455403,Pocono Mountain East HS,3216,1,0,0
120455403,Pocono Mountain East JHS,8010,1,0,0
120455403,Pocono Mountain West HS,7738,1,0,0
120455403,Pocono Mountain West JHS,7867,1,0,0
120455403,Swiftwater El Ctr,7739,0,0,1
120455403,Swiftwater Interm Sch,8281,0,0,1
120455403,Tobyhanna El Ctr,3214,0,0,1
109426303,Port Allegany El Sch,7055,0,0,1
109426303,Port Allegany JSHS,3111,1,0,0
108116303,Portage Area El Sch,7984,0,0,1
108116303,Portage Area JSHS,1270,1,0,0
123466303,Lower Pottsgrove El Sch,3334,0,0,1
123466303,Pottsgrove MS,6746,0,1,0
123466303,Pottsgrove SHS,3338,1,0,0
123466303,Ringing Rocks El Sch,3337,0,0,1
123466303,West Pottsgrove El Sch,3336,0,0,1
123466403,Barth El Sch,3345,0,0,1
123466403,Franklin El Sch,3339,0,0,1
123466403,Lincoln El Sch,3341,0,0,1
123466403,Pottstown MS,3346,0,1,0
123466403,Pottstown SHS,3348,1,0,0
123466403,Rupert El Sch,3342,0,0,1
129546103,Clarke El Ctr,3915,0,0,1
129546103,Lengel MS,5265,0,1,0
129546103,Pottsville Area HS,3924,1,0,0
115222343,Premier Arts and Science CS,8260,1,0,0
126512960,Preparatory CS of Mathematics Science Te,7540,1,0,0
160028259,Propel CS-Braddock Hills,8129,1,0,0
103020005,Propel CS-East,7848,1,0,0
103024952,Propel CS-Hazelwood,8306,1,0,0
103020002,Propel CS-Homestead,7772,1,0,0
103020003,Propel CS-McKeesport,7831,1,0,0
103020004,Propel CS-Montour,7832,1,0,0
103028192,Propel CS-Northside,8193,1,0,0
103024162,Propel CS-Pitcairn,8218,1,0,0
102027560,Provident CS,8362,1,0,0
106338003,Punxsutawney Area El Sch,8437,0,0,1
106338003,Punxsutawney Area HS,6165,1,0,0
128327303,Purchase Line El Sch,6893,0,0,1
128327303,Purchase Line JSHS,2350,1,0,0
103027753,Edgeworth El Sch,6108,0,0,1
103027753,Osborne El Sch,6852,0,0,1
103027753,Quaker Valley HS,448,1,0,0
103027753,Quaker Valley MS,447,0,1,0
122098403,6th Grade Center,8410,1,0,0
122098403,Neidig El Sch,1122,0,0,1
122098403,Pfaff El Sch,7836,0,0,1
122098403,Quakertown Community HS,1128,1,0,0
122098403,Quakertown El Sch,5132,0,0,1
122098403,Richland El Sch,1121,0,0,1
122098403,Strayer MS,4965,0,1,0
122098403,Trumbauersville El Sch,7630,0,0,1
125237603,Ithan El Sch,6510,0,0,1
125237603,Radnor El Sch,7697,0,0,1
125237603,Radnor MS,6511,0,1,0
125237603,Radnor SHS,1921,1,0,0
125237603,Wayne El Sch,6512,0,0,1
115227871,Reach Cyber CS,8366,1,0,0
114067107,Reading Muhlenberg CTC,5275,0,0,1
114067002,Amanda E Stout El Sch,840,0,0,1
114067002,Central MS,8117,0,1,0
114067002,Glenside El Sch,844,0,0,1
114067002,Lauers Park El Sch,852,0,0,1
114067002,Millmont El Sch,8247,0,0,1
114067002,Northeast MS,858,0,1,0
114067002,Northwest El Sch,5206,0,0,1
114067002,Northwest MS,856,0,1,0
114067002,Reading SHS,8116,1,0,0
114067002,Riverside El Sch,845,0,0,1
114067002,Sixteenth & Haak El Sch,5028,0,0,1
114067002,Southern MS,855,0,1,0
114067002,Southwest MS,8457,0,1,0
114067002,Tenth & Green El Sch,5026,0,0,1
114067002,Tenth & Penn El Sch,7484,0,0,1
114067002,Thirteenth & Green El Sch,5027,0,0,1
114067002,Thirteenth & Union El Sch,832,0,0,1
114067002,Twelfth & Marion El Sch,5025,0,0,1
114067002,Tyson-Schoener El Sch,831,0,0,1
112675503,Clearview El Sch,6837,0,0,1
112675503,Larry J. Macaluso El Sch,8050,0,0,1
112675503,Locust Grove El Sch,4593,0,0,1
112675503,Mazie Gable El Sch,4595,0,0,1
112675503,N Hopewell-Winterstown El Sch,4589,0,0,1
112675503,Pleasant View El Sch,5362,0,0,1
112675503,Red Lion Area JHS,4597,1,0,0
112675503,Red Lion Area SHS,4598,1,0,0
106168003,Redbank Valley HS,1495,1,0,0
106168003,Redbank Valley Intrmd Sch,8168,0,0,1
106168003,Redbank Valley Primary School,8169,0,0,1
124153350,Renaissance Academy CS,7636,1,0,0
104435303,Reynolds El Sch,3164,0,0,1
104435303,Reynolds JSHS,3165,1,0,0
126510008,Richard Allen Preparatory CS,7684,1,0,0
108116503,Richland El Sch,1278,0,0,1
108116503,Richland HS,7941,1,0,0
109246003,Francis S Grandinetti El Sch,7413,0,0,1
109246003,Ridgway Area HS,1989,1,0,0
109246003,Ridgway Area MS,6805,0,1,0
125237702,Amosland El Sch,1925,0,0,1
125237702,Eddystone El Sch,5043,0,0,1
125237702,Edgewood El Sch,1926,0,0,1
125237702,Grace Park El Sch,1928,0,0,1
125237702,Lakeview El Sch,4705,0,0,1
125237702,Leedom El Sch,1930,0,0,1
125237702,Ridley HS,1934,1,0,0
125237702,Ridley MS,7218,0,1,0
125237702,Woodlyn El Sch,1932,0,0,1
101637002,Ringgold El Sch North,4268,0,0,1
101637002,Ringgold El Sch South,8197,0,0,1
101637002,Ringgold MS,8103,0,1,0
101637002,Ringgold SHS,7019,1,0,0
128321103,Blairsville El Sch,7418,0,0,1
128321103,River Valley HS,8487,1,0,0
128321103,River Valley MS,8490,0,1,0
128321103,Saltsburg El Sch,2352,0,0,1
127045853,Riverside El Sch,8189,0,0,1
127045853,Riverside HS,700,1,0,0
127045853,Riverside MS,8188,0,1,0
119357003,Riverside El Sch East,5093,0,0,1
119357003,Riverside El Sch West,6748,0,0,1
119357003,Riverside JSHS,2496,1,0,0
106000000,Riverview IU 6,0,0,0,1
103028203,Riverview JSHS,6928,1,0,0
103028203,Tenth Street El Sch,295,0,0,1
103028203,Verner El Sch,6109,0,0,1
105252920,Robert Benjamin Wiley Community CS,7532,1,0,0
121393330,Roberto Clemente CS,8401,1,0,0
127046903,Rochester Area El Sch,7333,0,0,1
127046903,Rochester High School,8000,0,0,1
127046903,Rochester MS,8279,0,1,0
108566303,Rockwood Area El Sch,6209,0,0,1
108566303,Rockwood Area JSHS,6210,1,0,0
125237903,Glenwood El Sch,1940,0,0,1
125237903,Indian Lane El Sch,7365,0,0,1
125237903,Media El Sch,6514,0,0,1
125237903,Penncrest HS,1942,1,0,0
125237903,Rose Tree El Sch,1937,0,0,1
125237903,Springton Lake MS,6625,0,1,0
126510001,Russell Byers CS,7677,1,0,0
129546803,Saint Clair Area El/MS,3930,0,1,0
109248003,Bennetts Valley El Sch,1978,0,0,1
109248003,Fox Twp El Sch,1991,0,0,1
109248003,South St Marys Street El Sch,6697,0,0,1
109248003,St Marys Area MS,1992,0,1,0
109248003,St Marys Area SHS,5169,1,0,0
121395603,Salisbury El Sch,6864,0,0,1
121395603,Salisbury MS,5365,0,1,0
121395603,Salisbury SHS,2833,1,0,0
108567004,Salisbury-Elk Lick El Sch,6818,0,0,1
108567004,Salisbury-Elk Lick JSHS,4002,1,0,0
114514135,Sankofa Freedom Academy CS,8083,1,0,0
120486003,Saucon Valley El Sch,3485,0,0,1
120486003,Saucon Valley MS,7210,0,1,0
120486003,Saucon Valley SHS,5352,1,0,0
117086003,Sayre Area HS,965,1,0,0
117086003,Snyder El Sch,6713,0,0,1
122093140,School Lane CS,7568,1,0,0
129547303,Schuylkill Haven El Ctr,7331,0,0,1
129547303,Schuylkill Haven MS,3935,0,1,0
129547303,Schuylkill Haven SHS,5264,1,0,0
129000000,Schuylkill IU 29,0,0,0,1
129546907,Schuylkill Technology Centers-North Camp,6587,1,0,0
129546907,Schuylkill Technology Centers-South Camp,7066,1,0,0
114067503,Schuylkill Valley El Sch,7429,0,0,1
114067503,Schuylkill Valley HS,864,1,0,0
114067503,Schuylkill Valley MS,6888,0,1,0
119357402,Charles Sumner #18,5149,0,0,1
119357402,Frances Willard #32,2474,0,0,1
119357402,Isaac Tripp El Sch,2481,0,0,1
119357402,John Adams #4,2455,0,0,1
119357402,John F. Kennedy #7,4736,0,0,1
119357402,John G Whittier #2,4858,0,0,1
119357402,McNichols Plaza,6970,0,0,1
119357402,Neil Armstrong #40,5232,0,0,1
119357402,Northeast Intrmd Sch,7700,0,0,1
119357402,Robert Morris #27,4952,0,0,1
119357402,Scranton HS,6413,1,0,0
119357402,South Scranton Intrmd Sch,2487,0,0,1
119357402,West Scranton HS,2489,1,0,0
119357402,West Scranton Intrmd Sch,6791,0,0,1
119357402,William Prescott #38,4857,0,0,1
116557103,Selinsgrove Area El Sch,3968,0,0,1
116557103,Selinsgrove Area HS,3969,1,0,0
116557103,Selinsgrove Area MS,6817,0,1,0
116557103,Selinsgrove Intrmd Sch,7507,0,0,1
109420107,Seneca Highlands Career and Technical Ce,7013,0,0,1
109000000,Seneca Highlands IU 9,0,0,0,1
104107903,Connoquenessing Valley El Sch,1178,0,0,1
104107903,Ehrman Crest El Sch,1180,0,0,1
104107903,Ehrman Crest MS,7488,0,1,0
104107903,Haine El Sch,4907,0,0,1
104107903,Haine MS,7489,0,1,0
104107903,Rowan El Sch,1179,0,0,1
104107903,Ryan Gloyer MS,5311,0,1,0
104107903,Seneca Valley HS,8318,1,0,0
188392660,Seven Generations CS,8084,1,0,0
108567204,Cairnbrook El Sch,6594,0,0,1
